Customer_Number,Offer_Accepted,Income_Level,Bank_Accounts_Open,Overdraft_Protection,Credit_Rating,Credit_Cards_Held,Homes_Owned,Household_Size,Own_Your_Home,Average_Balance
15808,0,2,2,0,2,3,2,4,1,1559.25
15809,0,1,1,0,1,1,1,2,1,838.00
15810,0,2,2,0,3,3,2,5,1,1409.75
15811,0,1,3,1,2,2,1,3,1,184.00
15812,0,2,2,0,3,3,1,4,1,686.75
15813,0,2,2,0,3,1,1,4,0,1031.50
15814,0,1,2,0,1,3,1,4,1,860.50
15815,0,3,1,1,2,2,1,1,1,1390.50
15816,0,3,1,0,3,3,1,5,1,1775.50
15817,0,2,1,0,3,2,1,1,1,752.75
15818,0,1,1,0,1,1,1,3,0,1018.75
15819,0,3,1,0,2,2,1,3,1,209.50
15820,0,1,1,0,3,1,1,3,1,672.50
15821,0,2,1,1,3,2,1,3,1,1030.75
15822,0,2,1,0,1,1,1,4,1,996.75
15823,0,3,1,0,1,2,1,4,1,185.50
15824,0,2,1,0,1,1,1,3,1,183.75
15825,0,2,1,0,2,3,1,5,1,122.00
15826,0,1,1,1,2,1,1,4,1,1238.50
15827,0,2,1,0,2,1,2,3,1,224.50
15828,0,2,1,0,1,2,1,3,1,999.25
15829,0,2,1,0,3,1,2,2,1,139.25
15830,0,3,2,0,1,2,2,1,1,1083.75
15831,0,3,2,0,2,1,1,5,1,1213.50
15832,0,2,1,0,2,2,1,5,1,1121.25
15833,0,3,1,1,2,2,1,2,0,1002.25
15834,0,3,1,1,2,3,1,4,0,1167.25
15835,0,3,1,0,2,1,1,2,1,232.25
15836,0,2,2,0,1,3,1,3,0,863.50
15837,0,2,2,0,2,2,1,3,1,914.75
15838,0,1,1,0,1,2,1,5,1,1037.00
15839,0,1,1,0,2,3,1,4,0,209.25
15840,0,1,1,0,3,3,2,2,1,1153.25
15841,0,2,1,0,3,2,1,3,0,1016.75
15842,0,2,3,1,2,3,1,2,1,1303.50
15843,0,2,1,0,3,1,2,2,1,1200.25
15844,0,3,1,0,2,2,1,3,0,750.00
15845,0,2,2,0,3,1,1,4,0,1374.25
15846,0,3,2,0,2,2,1,4,0,1143.00
15847,0,1,1,0,3,2,1,2,1,923.75
15848,0,2,2,0,1,1,1,3,1,1249.25
15849,0,2,1,1,3,1,2,2,1,862.75
15850,0,2,1,0,1,3,2,1,1,646.00
15851,0,2,1,0,1,3,1,4,0,737.50
15852,0,2,1,0,3,2,1,3,1,1128.00
15853,0,2,2,1,1,2,1,6,0,1025.75
15854,0,1,2,0,1,1,1,4,1,1223.00
15855,0,2,1,0,3,1,1,3,1,1307.50
15856,1,2,1,0,2,2,1,4,0,1153.75
15857,0,1,2,0,2,2,1,4,1,363.25
15858,0,2,2,0,2,3,1,4,1,338.00
15859,0,2,1,0,1,2,1,1,1,959.75
15860,0,1,2,1,3,2,2,3,1,1094.25
15861,0,3,1,0,3,1,1,2,0,991.25
15862,0,3,1,0,3,1,2,4,1,1126.50
15863,0,1,2,0,3,2,1,4,0,1242.00
15864,0,2,1,0,1,4,1,1,1,1200.50
15865,0,3,1,0,2,2,1,4,0,1437.25
15866,0,1,2,0,3,1,1,5,0,1060.25
15867,0,1,1,0,3,2,1,4,0,1354.00
15868,1,2,1,0,3,2,2,2,1,1172.00
15869,0,3,1,1,1,3,1,5,1,743.75
15870,0,1,1,1,3,4,1,3,0,1011.00
15871,0,3,1,0,2,2,1,3,1,1063.00
15872,0,3,1,0,1,3,1,2,0,891.50
15873,0,1,1,0,1,3,1,2,0,1200.25
15874,0,1,1,0,2,1,1,2,1,1195.25
15875,0,2,1,0,1,2,1,4,1,1285.75
15876,0,1,1,1,3,3,1,2,0,933.75
15877,0,1,2,0,2,2,1,3,1,728.75
15878,0,2,1,0,1,2,1,3,0,1064.25
15879,0,1,1,0,2,3,1,5,1,774.25
15880,0,1,2,0,1,2,1,3,1,1022.25
15881,0,1,1,0,3,2,1,5,1,1214.00
15882,0,3,1,0,2,2,1,3,1,982.50
15883,1,1,1,0,1,2,1,4,1,943.75
15884,0,2,1,1,2,1,1,4,1,850.50
15885,0,2,2,1,2,3,1,6,1,1304.75
15886,0,2,1,0,3,2,1,4,1,1730.75
15887,0,2,3,0,3,2,1,3,1,1248.00
15888,0,3,2,0,3,2,2,2,1,1104.75
15889,0,2,2,0,1,1,1,5,1,1106.75
15890,0,2,1,0,3,1,1,4,0,742.50
15891,0,2,2,0,3,1,1,4,1,877.75
15892,0,2,1,0,2,1,2,5,0,665.50
15893,0,2,1,0,1,2,1,4,1,1218.00
15894,0,2,1,1,2,1,2,2,1,329.50
15895,1,2,1,0,3,3,1,4,0,1008.50
15896,0,1,1,0,1,3,1,1,0,1212.50
15897,0,1,1,0,1,2,1,5,0,357.25
15898,1,2,1,0,3,3,1,4,1,214.75
15899,0,1,1,0,1,3,1,3,1,970.25
15900,0,2,1,0,2,1,1,2,1,1041.50
15901,0,2,1,0,3,2,1,5,0,1208.25
15902,0,1,1,0,3,2,1,3,1,545.75
15903,0,1,2,0,3,2,1,3,0,1158.00
15904,0,1,3,0,1,2,1,2,1,147.50
15905,0,3,1,0,1,1,1,5,1,1426.75
15906,0,1,1,0,2,2,1,2,0,1106.75
15907,0,1,1,1,1,1,1,3,0,790.00
15908,0,1,1,0,2,2,1,3,1,852.50
15909,0,3,1,0,2,2,1,5,0,957.00
15910,0,1,1,0,3,2,1,2,1,1429.75
15911,0,1,1,0,3,2,1,6,0,1271.50
15912,0,3,1,1,1,3,1,3,0,991.75
15913,0,2,1,0,1,2,1,5,0,1297.75
15914,0,3,1,0,2,3,1,3,1,300.00
15915,0,3,1,1,1,1,1,4,1,178.50
15916,0,3,1,0,2,1,1,4,0,1108.75
15917,0,2,1,0,3,1,1,3,1,198.50
15918,0,3,2,0,1,2,1,3,1,1135.75
15919,0,1,1,1,2,3,1,4,1,995.50
15920,0,2,1,0,1,1,1,3,1,360.75
15921,0,3,2,0,1,2,1,3,0,1162.00
15922,0,2,1,1,3,2,1,3,1,1403.00
15923,0,1,1,0,3,2,1,4,0,1233.75
15924,0,2,1,0,3,3,2,5,0,953.00
15925,0,2,1,0,2,1,1,5,0,165.25
15926,0,1,2,0,3,2,1,5,1,185.25
15927,0,1,2,0,3,1,1,3,1,898.75
15928,0,1,2,0,1,1,1,2,0,741.25
15929,0,2,1,0,1,1,2,2,0,969.75
15930,0,2,1,0,3,2,1,4,0,747.75
15931,0,2,1,0,2,3,2,3,1,1056.25
15932,0,2,1,0,1,1,1,4,0,1036.25
15933,0,1,1,1,3,2,1,4,1,1152.00
15934,0,3,1,0,1,2,1,2,1,0.00
15935,0,2,1,0,1,1,1,2,0,1235.75
15936,0,2,2,0,2,3,1,3,1,1749.75
15937,0,2,1,1,2,2,1,4,1,683.50
15938,0,1,2,1,1,1,1,4,1,781.00
15939,0,3,1,1,3,1,1,4,0,1289.50
15940,0,2,1,0,1,2,2,3,1,397.25
15941,0,2,1,0,1,1,1,2,1,965.25
15942,0,1,1,0,3,2,2,3,1,790.00
15943,0,2,1,0,1,1,1,3,1,833.50
15944,0,2,2,0,1,3,1,2,0,1246.75
15945,0,1,2,0,3,2,2,3,1,1101.75
15946,0,2,1,0,1,2,1,3,1,1043.75
15947,0,2,1,0,2,1,2,4,1,780.00
15948,0,1,1,0,2,1,1,4,0,241.75
15949,0,2,1,0,1,3,2,3,0,819.50
15950,0,3,1,1,2,3,2,3,1,1134.75
15951,0,1,1,0,1,3,2,3,1,1044.00
15952,0,1,1,0,3,1,1,4,1,1074.50
15953,0,2,1,0,2,2,1,5,0,660.00
15954,0,3,2,0,2,3,1,3,1,675.25
15955,0,2,1,0,3,1,1,3,1,1247.75
15956,0,2,1,0,1,2,1,6,1,590.00
15957,0,3,1,0,2,1,1,4,1,252.75
15958,0,2,1,0,2,1,1,5,1,1007.00
15959,0,3,1,1,2,1,1,3,1,1249.50
15960,0,2,1,1,2,3,1,4,1,891.25
15961,0,1,1,0,2,3,1,1,0,991.75
15962,0,2,1,0,1,2,1,3,1,161.75
15963,0,2,2,0,3,1,1,4,0,1231.25
15964,0,2,1,0,1,2,2,5,1,950.00
15965,0,2,1,0,1,1,2,4,1,308.00
15966,1,3,2,0,3,2,1,4,1,1036.75
15967,0,2,2,0,1,4,1,3,1,1242.50
15968,0,1,1,0,2,3,2,5,1,1163.50
15969,1,2,1,0,3,1,1,3,1,1051.00
15970,0,2,1,0,2,2,1,2,1,1133.25
15971,0,1,2,0,2,2,1,5,1,1107.25
15972,0,1,2,0,2,2,1,3,1,948.25
15973,0,1,2,0,2,1,1,3,1,1355.75
15974,0,1,1,0,2,1,2,4,1,1235.00
15975,0,2,1,0,3,1,1,4,0,1061.00
15976,0,3,1,0,3,3,2,5,0,211.25
15977,0,2,1,0,3,2,1,1,1,1131.50
15978,0,1,1,0,2,1,1,2,1,818.75
15979,0,2,2,0,2,2,1,5,1,158.25
15980,0,2,1,1,1,4,2,4,0,874.50
15981,0,2,2,0,1,2,1,4,0,374.75
15982,0,3,2,0,2,2,1,1,1,845.25
15983,0,2,1,0,3,2,1,6,0,209.25
15984,0,2,1,0,1,1,1,4,0,1242.25
15985,0,2,1,0,1,3,1,4,0,1038.75
15986,0,1,1,0,2,2,2,3,1,1204.00
15987,0,2,1,0,3,1,1,3,1,1087.50
15988,0,2,1,0,1,4,2,4,1,717.00
15989,0,1,2,0,3,3,1,1,1,1222.50
15990,0,3,1,0,1,3,1,4,0,1061.50
15991,0,3,1,0,1,3,2,4,0,1214.75
15992,0,1,1,0,2,2,2,6,1,1805.00
15993,0,1,1,0,1,3,1,3,1,823.00
15994,0,3,1,0,2,3,1,3,1,703.00
15995,0,2,2,1,1,3,1,3,1,745.50
15996,0,2,1,0,2,2,1,2,1,1277.25
15997,0,2,1,0,3,1,2,4,0,1028.00
15998,0,3,1,0,2,1,2,3,1,957.00
15999,0,2,1,0,1,2,2,3,1,1393.00
16000,0,3,1,1,1,2,2,4,1,778.25
16001,0,2,1,0,3,2,2,3,1,849.50
16002,0,3,2,0,3,2,2,6,1,1061.75
16003,0,2,1,1,1,2,1,3,1,1065.25
16004,0,2,1,0,1,2,1,5,1,675.25
16005,0,3,1,0,2,3,2,2,1,1293.75
16006,0,1,1,0,1,4,1,2,0,748.00
16007,0,3,1,0,2,2,1,4,1,826.25
16008,0,1,1,0,1,2,1,3,0,1107.25
16009,0,2,1,0,1,3,2,4,0,158.25
16010,0,3,1,0,1,2,1,3,1,255.75
16011,0,1,1,1,2,2,1,3,1,1171.25
16012,0,2,1,0,2,2,1,5,0,694.25
16013,0,1,1,0,1,1,1,4,0,745.25
16014,1,1,1,0,3,1,1,4,1,940.25
16015,0,2,1,1,2,1,1,3,0,807.00
16016,0,3,1,0,1,1,1,2,1,1072.00
16017,1,3,1,0,2,3,1,4,1,1131.50
16018,0,3,1,1,3,2,1,2,1,1151.00
16019,0,3,2,0,3,4,1,6,1,1400.50
16020,0,1,2,0,1,2,1,3,1,968.50
16021,0,3,2,0,2,1,1,5,1,937.75
16022,0,2,2,0,2,2,1,2,1,863.25
16023,0,3,2,1,2,2,1,4,0,665.00
16024,0,2,2,0,1,1,2,5,1,970.75
16025,0,2,1,0,3,1,1,3,0,815.25
16026,0,1,1,0,3,2,1,1,1,1148.75
16027,0,2,1,1,1,1,2,3,0,716.50
16028,0,3,1,0,2,1,1,2,1,831.25
16029,0,2,1,1,1,1,1,3,1,312.75
16030,0,3,1,0,3,1,1,4,1,1791.75
16031,0,3,1,0,1,2,1,5,0,1058.75
16032,0,1,1,0,1,1,1,3,1,781.50
16033,0,2,1,0,2,1,1,3,0,1122.75
16034,0,1,1,0,3,1,1,3,0,1064.75
16035,0,3,2,0,1,1,1,4,1,761.00
16036,0,2,2,0,2,2,1,4,0,723.75
16037,0,1,1,0,1,3,1,3,1,310.25
16038,0,2,1,0,1,3,2,4,1,1275.25
16039,0,3,2,0,3,2,1,2,0,1049.50
16040,0,2,1,0,3,1,1,2,1,289.00
16041,0,2,1,0,2,4,1,3,1,961.00
16042,0,1,1,1,3,2,2,3,1,893.25
16043,0,2,2,0,2,2,1,2,0,143.50
16044,0,2,1,0,3,2,1,2,0,1190.75
16045,0,3,2,1,1,1,1,6,0,1192.25
16046,0,3,1,0,3,4,1,2,0,948.25
16047,0,2,1,0,3,1,2,3,1,1515.75
16048,0,3,1,0,2,3,1,2,1,1216.75
16049,0,2,2,0,1,2,1,3,1,1303.00
16050,0,2,1,0,1,2,1,4,1,868.25
16051,0,1,1,0,2,1,1,2,0,1177.00
16052,0,2,1,0,3,2,2,3,0,1021.25
16053,1,2,1,1,1,1,1,3,1,151.50
16054,0,2,1,0,3,3,1,5,1,1022.00
16055,0,2,1,0,1,3,1,3,1,1278.75
16056,0,2,1,0,2,1,1,3,0,278.50
16057,0,3,2,0,2,2,1,4,1,1083.50
16058,0,2,1,0,2,1,1,2,0,306.00
16059,0,2,1,1,2,2,1,5,1,1699.25
16060,0,3,1,1,3,1,1,4,1,1160.00
16061,0,3,1,0,1,3,1,3,1,1140.50
16062,0,1,1,1,2,4,1,2,1,866.25
16063,0,1,1,0,3,3,2,4,1,1123.50
16064,0,1,1,0,3,1,2,4,0,833.75
16065,1,3,1,0,3,4,1,2,1,990.00
16066,0,2,2,0,3,2,1,3,1,969.75
16067,0,2,1,0,3,2,1,3,1,1124.00
16068,0,1,1,0,3,2,2,2,0,971.75
16069,0,2,1,0,2,1,2,5,0,821.25
16070,0,1,1,0,2,3,1,3,1,1036.25
16071,0,2,1,0,1,2,1,5,0,782.75
16072,0,2,1,0,2,2,1,3,1,133.00
16073,0,2,1,0,3,2,1,4,1,989.25
16074,0,2,1,0,1,1,1,4,1,1565.25
16075,0,1,1,0,1,2,1,6,1,1729.00
16076,0,3,1,0,3,2,1,3,1,1060.75
16077,0,2,1,0,3,2,1,4,1,1038.25
16078,0,3,1,0,1,2,2,5,1,991.50
16079,0,3,2,1,2,2,2,3,1,1070.00
16080,0,2,2,0,3,3,1,3,0,1538.50
16081,1,2,2,0,3,1,2,4,0,1071.00
16082,0,3,1,0,3,1,1,2,0,985.00
16083,0,2,1,0,3,2,2,3,1,1306.50
16084,0,3,1,0,1,1,1,6,1,949.00
16085,0,1,1,0,3,1,1,3,1,235.00
16086,1,2,1,1,2,2,2,4,1,1256.00
16087,0,2,1,0,1,1,1,5,0,1340.25
16088,0,3,1,0,3,2,1,2,1,1223.75
16089,0,3,1,0,2,1,1,4,1,660.25
16090,0,1,1,0,2,4,2,3,1,822.50
16091,0,2,2,0,3,2,1,2,1,991.50
16092,1,2,1,1,2,3,1,4,1,1088.50
16093,0,1,1,0,1,3,2,3,1,1012.25
16094,1,1,1,0,3,1,1,3,1,330.75
16095,0,1,1,0,2,3,1,3,1,1219.00
16096,0,3,1,1,2,1,1,4,1,926.25
16097,0,2,2,0,2,2,1,4,0,968.00
16098,0,2,1,0,1,3,1,4,1,1050.75
16099,0,2,2,0,2,3,1,6,0,799.50
16100,0,2,2,0,3,1,1,3,0,744.00
16101,0,1,1,0,2,3,1,2,0,1285.50
16102,0,2,1,0,1,2,1,4,0,1021.00
16103,0,2,1,0,1,2,1,5,0,1003.50
16104,0,2,2,0,2,2,1,4,1,1115.50
16105,0,1,1,0,2,3,1,6,0,1079.25
16106,0,2,1,0,3,2,2,3,0,734.25
16107,0,2,2,0,2,2,1,6,1,1038.50
16108,0,1,2,0,1,1,2,1,1,771.00
16109,0,2,2,0,2,2,1,4,1,797.00
16110,0,3,1,0,2,2,1,1,1,1279.00
16111,0,3,2,0,2,2,2,3,1,1366.00
16112,0,2,1,0,2,1,1,5,1,965.00
16113,0,2,1,0,1,1,1,4,0,1231.00
16114,0,2,1,0,2,1,1,2,1,1426.50
16115,0,2,1,1,2,1,2,1,0,1040.00
16116,0,2,1,0,3,2,1,5,1,766.25
16117,0,2,1,0,1,1,1,4,0,1139.25
16118,0,2,2,0,3,2,1,5,0,192.50
16119,0,2,2,0,2,1,1,2,0,1210.00
16120,0,3,1,0,2,2,1,1,1,939.75
16121,1,2,1,1,3,3,2,3,1,1433.75
16122,0,3,1,0,1,3,1,4,0,1174.50
16123,0,2,1,0,2,1,1,5,1,1237.00
16124,0,3,2,0,1,3,1,5,0,1249.75
16125,0,2,2,0,2,1,1,3,1,1085.25
16126,0,3,2,0,2,2,1,4,1,780.50
16127,0,3,1,0,2,1,1,4,1,811.25
16128,0,2,2,0,2,1,1,3,1,290.25
16129,0,2,1,0,3,3,1,4,0,1368.25
16130,0,2,1,0,2,3,1,4,1,211.25
16131,0,2,1,0,2,2,1,4,0,773.50
16132,0,2,1,0,3,2,1,2,1,858.50
16133,0,1,1,0,1,3,1,4,0,839.00
16134,0,2,3,0,3,2,1,5,1,1038.50
16135,0,2,2,0,3,1,1,5,1,1177.00
16136,1,1,2,1,3,3,2,3,1,685.50
16137,0,2,2,0,1,1,1,3,0,1106.50
16138,1,3,1,0,3,4,1,3,1,975.75
16139,0,2,1,0,2,1,1,4,1,1046.50
16140,0,2,1,0,2,3,1,3,0,975.25
16141,1,3,2,0,3,1,1,3,1,1262.25
16142,0,2,1,1,2,3,1,6,1,1436.75
16143,0,3,1,1,2,2,1,5,0,1152.00
16144,0,2,1,0,1,2,1,5,1,149.25
16145,0,2,1,0,2,1,2,5,1,1128.75
16146,0,1,1,1,3,1,1,3,1,1390.25
16147,0,3,1,1,2,1,1,4,1,318.75
16148,0,2,2,0,3,2,1,4,1,1093.25
16149,0,3,1,0,2,1,1,3,0,166.00
16150,0,2,1,0,1,2,1,5,1,1277.50
16151,0,2,2,0,1,2,2,4,0,1123.75
16152,0,1,1,0,2,3,1,4,1,253.25
16153,0,1,1,0,2,2,1,4,1,844.00
16154,0,1,3,0,3,4,2,3,0,1202.75
16155,0,3,1,0,2,2,1,4,1,292.75
16156,0,2,2,0,1,1,1,5,0,629.75
16157,0,3,1,0,3,1,1,4,1,1084.75
16158,1,2,1,0,3,1,1,5,0,1186.75
16159,0,1,1,0,1,2,1,4,1,1026.75
16160,0,2,2,0,3,1,1,5,1,1247.50
16161,0,2,1,0,2,2,2,3,1,1122.50
16162,0,3,2,0,1,2,1,2,1,1094.75
16163,0,2,2,1,2,2,1,3,1,1062.75
16164,0,3,1,0,1,2,1,1,0,1202.50
16165,0,2,2,0,2,2,1,5,1,218.75
16166,0,3,1,0,3,2,1,5,1,905.25
16167,0,1,1,0,3,1,1,4,0,1146.75
16168,0,3,1,0,3,2,1,4,0,915.00
16169,1,2,1,0,3,1,1,3,1,266.00
16170,0,3,2,0,3,2,1,3,0,649.00
16171,0,2,1,1,1,3,1,4,0,1038.25
16172,0,2,1,0,2,2,1,6,1,211.50
16173,1,3,1,0,3,1,1,5,1,1156.00
16174,0,3,1,0,1,1,1,4,1,1767.25
16175,0,1,1,0,3,2,1,4,1,999.00
16176,0,1,2,0,1,3,2,4,1,790.00
16177,0,1,1,0,3,4,1,4,0,957.75
16178,0,2,2,0,1,2,1,3,1,1384.25
16179,0,1,1,0,3,2,1,1,1,257.50
16180,0,2,2,0,1,2,1,3,1,705.75
16181,0,2,2,0,1,2,1,4,1,948.50
16182,0,3,1,0,2,2,1,4,1,1121.75
16183,0,2,1,0,2,1,2,3,1,1390.75
16184,0,2,2,0,2,2,1,5,0,1018.25
16185,0,2,1,1,2,2,1,6,0,1162.25
16186,0,2,1,0,2,4,1,4,1,1064.50
16187,0,1,1,0,1,3,1,4,1,1145.75
16188,0,3,3,0,2,2,2,4,1,1186.75
16189,0,1,1,0,3,2,1,3,0,421.75
16190,0,3,1,0,1,2,1,3,1,725.75
16191,0,1,1,0,1,1,1,6,0,804.00
16192,0,2,1,0,3,1,1,4,1,1251.75
16193,0,1,1,0,1,2,1,4,0,1099.00
16194,1,1,2,0,1,2,1,2,1,1028.00
16195,0,2,1,1,2,2,1,4,1,923.50
16196,0,1,1,0,1,2,1,3,1,941.50
16197,0,3,2,0,1,2,1,3,0,287.00
16198,0,2,1,0,3,2,1,5,0,1000.00
16199,0,2,1,0,2,4,2,2,0,1273.75
16200,0,3,1,0,1,2,1,2,1,1354.00
16201,0,2,2,1,3,1,1,5,0,1166.75
16202,0,2,3,1,2,1,1,3,0,1118.75
16203,0,2,1,0,1,4,1,4,1,1065.25
16204,0,1,1,0,1,3,1,4,0,339.25
16205,0,3,1,0,1,3,1,6,1,1678.00
16206,0,3,1,0,1,2,1,4,1,1012.25
16207,0,2,1,1,1,1,1,3,1,1235.25
16208,0,1,1,0,2,1,2,3,1,1159.50
16209,0,2,2,0,2,2,1,4,1,1120.25
16210,0,2,1,0,1,3,1,2,1,347.25
16211,0,1,2,0,3,1,2,4,1,976.25
16212,0,2,1,0,1,3,2,4,1,1119.75
16213,0,1,1,0,2,1,2,4,1,902.50
16214,0,2,1,0,3,4,1,4,1,898.50
16215,0,3,1,0,2,1,1,5,0,1085.25
16216,0,2,1,0,2,2,1,4,0,252.25
16217,0,3,1,0,1,1,3,3,1,1055.75
16218,0,3,2,0,2,2,1,4,0,1063.50
16219,1,2,2,0,2,1,1,3,1,132.25
16220,0,2,1,1,1,2,1,4,1,839.00
16221,0,3,1,1,2,2,1,3,1,1012.00
16222,0,1,1,0,1,1,2,4,0,879.25
16223,0,2,2,0,1,2,1,5,1,883.00
16224,0,2,1,0,1,2,1,4,1,932.25
16225,0,3,1,0,2,1,1,5,1,1028.50
16226,0,1,2,0,2,3,1,4,0,284.50
16227,0,1,1,0,2,1,1,4,1,1101.75
16228,0,3,1,0,2,3,1,3,1,268.75
16229,0,2,1,0,3,1,1,2,1,787.50
16230,0,2,1,0,2,2,1,4,1,1156.25
16231,0,3,1,0,1,3,1,5,0,787.75
16232,0,1,1,0,2,2,1,4,1,1323.75
16233,0,1,2,0,3,2,1,4,1,1403.00
16234,0,2,1,1,2,1,1,3,1,1457.25
16235,0,2,1,1,2,1,1,4,0,1052.25
16236,0,3,2,0,3,1,1,3,1,753.00
16237,1,3,2,0,3,1,1,3,1,209.50
16238,0,1,2,1,3,1,2,4,0,979.00
16239,0,1,1,0,3,2,2,3,0,1273.50
16240,0,2,3,0,3,2,1,4,1,1056.50
16241,0,3,1,0,1,1,1,5,1,1452.75
16242,0,1,1,0,2,2,1,4,1,337.75
16243,0,2,1,1,2,4,1,3,1,956.75
16244,0,2,1,0,2,2,1,1,0,870.25
16245,0,2,1,0,2,2,1,1,1,1314.25
16246,0,1,1,0,3,2,1,4,0,838.75
16247,0,3,1,0,1,3,2,5,0,1281.75
16248,0,3,1,0,3,4,1,2,0,1019.00
16249,0,2,2,0,3,3,1,4,0,1793.25
16250,0,2,1,0,2,2,1,4,1,1094.75
16251,0,2,2,0,3,1,1,4,1,360.75
16252,0,2,1,0,1,3,1,4,0,902.25
16253,0,3,1,0,3,1,1,6,1,693.75
16254,0,1,2,0,3,1,1,4,1,988.00
16255,0,3,1,1,1,1,1,4,1,994.75
16256,0,3,2,0,1,3,1,4,1,1131.75
16257,0,1,1,0,3,2,1,4,1,1180.50
16258,0,1,2,0,3,2,3,1,1,876.75
16259,0,2,1,1,3,4,1,4,1,1073.00
16260,0,2,1,0,3,2,1,5,1,770.00
16261,0,2,1,0,2,1,2,3,1,954.50
16262,1,3,1,0,3,2,1,4,0,768.00
16263,0,2,2,0,2,3,1,3,1,1075.75
16264,0,1,1,0,1,1,2,3,1,1133.25
16265,1,3,1,0,3,1,1,3,1,1217.75
16266,0,3,1,0,1,2,1,2,1,1287.25
16267,0,2,1,0,1,3,1,5,1,1095.25
16268,0,1,2,1,1,2,1,5,0,1278.50
16269,0,2,1,1,3,2,1,3,1,935.75
16270,0,1,1,0,2,3,1,4,1,947.00
16271,0,2,1,0,3,2,3,2,0,1209.25
16272,0,3,1,1,2,2,1,5,1,1224.25
16273,0,1,2,0,3,2,2,1,1,1200.50
16274,0,3,1,0,1,1,1,3,0,927.25
16275,0,2,2,0,1,2,1,4,0,1258.00
16276,0,2,1,0,2,1,1,4,1,1238.00
16277,0,2,1,0,2,1,1,4,0,1048.25
16278,0,2,2,0,2,2,1,4,1,1269.25
16279,0,1,1,0,3,3,1,2,0,1054.00
16280,0,2,1,0,1,4,1,3,1,1230.50
16281,0,2,1,0,3,1,1,4,0,197.25
16282,0,1,1,1,3,2,1,3,1,1102.50
16283,0,3,1,0,3,1,1,4,1,1384.25
16284,0,3,1,0,1,1,1,5,1,869.50
16285,0,3,1,0,2,2,1,4,0,224.00
16286,0,1,2,0,2,2,1,1,1,1044.00
16287,0,2,2,0,1,3,1,4,0,1094.75
16288,0,3,1,0,1,1,1,5,1,425.75
16289,0,3,1,0,1,1,1,3,1,1157.75
16290,0,3,1,1,1,1,2,2,1,1095.50
16291,0,2,2,0,3,1,1,4,1,1199.50
16292,0,1,2,1,2,2,2,1,1,1052.50
16293,0,2,1,0,3,2,1,2,0,214.50
16294,0,3,2,1,2,2,1,5,0,1171.50
16295,0,2,1,0,1,2,2,5,0,1080.25
16296,0,2,1,0,3,2,2,3,0,173.00
16297,0,2,2,1,2,2,2,2,0,1040.25
16298,0,1,1,1,2,2,1,6,1,944.75
16299,0,1,1,0,2,1,1,3,1,1150.00
16300,0,2,1,0,1,3,1,3,0,231.75
16301,0,3,1,0,3,1,1,2,1,132.25
16302,0,3,1,0,1,2,1,4,1,686.25
16303,1,1,1,0,2,1,2,3,1,1256.75
16304,0,3,1,0,1,1,1,4,0,1074.50
16305,0,3,1,0,2,1,1,4,1,870.25
16306,0,3,1,0,2,2,2,3,1,341.75
16307,0,1,1,1,3,2,1,4,0,1034.25
16308,0,2,1,0,1,1,1,4,1,1276.25
16309,1,1,1,1,3,1,1,5,1,803.25
16310,0,3,1,0,2,1,1,5,1,1142.25
16311,0,2,1,1,1,1,1,4,1,223.00
16312,0,2,1,1,1,2,1,2,0,1280.75
16313,0,2,1,1,3,2,1,5,0,1008.50
16314,0,2,1,0,1,1,1,3,0,1704.75
16315,0,2,1,0,2,2,1,2,0,1333.00
16316,0,2,1,0,3,2,2,2,1,905.75
16317,0,3,1,0,3,2,1,5,1,310.50
16318,0,1,1,0,1,2,1,5,1,1006.25
16319,0,2,1,0,3,2,1,5,1,1132.25
16320,0,1,1,0,2,3,1,2,1,776.50
16321,0,1,1,0,2,3,2,4,1,172.00
16322,0,1,1,0,3,2,2,3,1,940.00
16323,0,1,1,0,3,3,2,1,1,335.75
16324,0,2,1,0,1,1,1,3,0,1047.75
16325,0,2,1,0,1,1,1,3,1,918.25
16326,0,1,1,0,1,3,1,2,1,1023.75
16327,0,1,1,0,3,1,1,4,1,1085.00
16328,0,3,2,0,2,3,1,1,0,1138.00
16329,1,2,1,0,3,2,1,5,0,1169.00
16330,0,2,1,0,3,1,1,1,1,369.50
16331,0,1,1,0,2,1,2,4,0,1196.00
16332,0,2,1,0,3,3,1,5,0,193.50
16333,0,2,1,0,3,3,3,3,1,623.00
16334,0,2,1,0,1,1,1,3,1,787.25
16335,0,2,1,0,1,1,1,4,1,1293.75
16336,0,2,1,0,2,2,1,5,0,1774.00
16337,0,3,1,0,1,2,1,3,1,1096.00
16338,0,2,1,0,1,2,1,2,0,248.75
16339,1,2,1,0,2,3,1,4,1,882.50
16340,0,3,1,0,1,2,1,6,1,879.00
16341,0,1,1,1,2,1,1,2,1,1044.50
16342,0,3,3,0,3,1,1,2,0,1252.75
16343,0,2,1,1,2,2,2,3,0,757.00
16344,0,3,1,0,1,2,1,2,1,699.25
16345,0,2,1,0,2,4,1,4,1,1054.00
16346,0,1,1,0,1,3,1,3,0,267.50
16347,0,2,1,0,1,2,1,2,1,179.75
16348,0,2,2,0,1,2,2,2,1,949.25
16349,0,3,1,0,1,2,1,3,0,1220.75
16350,0,2,1,0,3,1,1,4,1,200.75
16351,0,2,1,1,3,2,1,4,0,936.25
